design_id,Ro_nm,Rc_over_Ro,Rc_nm,Lc_nm,Lc_over_W,rTJ_over_Rc,rTJ0_nm,theta_center0_deg,theta_outer0_deg,center_curvature0_per_um,outer_curvature0_per_um,kRc_center,kRo_outer,sigma0_MPa,sigma20_MPa,max_sigma_MPa,available_stress_increase_MPa,delta_sigma_curvature_MPa,delta_sigma_angle_MPa,delta_sigma_radius_MPa,minimum_dsigma_dx_MPa,tau0_s,tau20_s,x_to_20MPa,x_to_25MPa,x_to_30MPa,x_to_tau3s,resolution_margin,rTJ20_over_W,rTJ20_nm,x_contact_zero,x_to_6W,loss_fraction_margin_after_20pct_to_6W
Ro150_q0.55_L24W_r0.60_th165_k0.75,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.6,49.50000000000001,165.0,165.0,9.09090909090909,4.999999999999999,0.75,0.75,53.04211281053394,86.08670410987365,86.08670410987365,33.04459129933971,-5.090221645724792,-1.1893656890679565,39.332372525504866,82.26966556271978,9.75741577615146,8.859957206214025,0.0,0.0,0.0,nan,1.243374367480821,7.460246204884927,29.84098481953971,0.3141818181818181,0.24032456799398938,0.04032456799398937
Ro150_q0.55_L24W_r0.60_th170_k0.00,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.6,49.50000000000001,170.0,170.0,0.0,0.0,0.0,0.0,60.375436247984574,99.05516997164834,99.05516997164834,38.679733723663766,-0.43637625195438323,-0.5398968539500488,39.668802438641634,94.86175031450443,8.390369924313424,7.291973642455596,0.0,0.0,0.0,nan,1.243374367480821,7.460246204884927,29.84098481953971,0.3141818181818181,0.24032456799398938,0.04032456799398937
Ro150_q0.55_L24W_r0.60_th170_k0.25,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.6,49.50000000000001,170.0,170.0,3.03030303030303,1.6666666666666665,0.25,0.25,58.02695139949972,95.2359969757691,95.2359969757691,37.209045576269375,-1.908045941191451,-0.5398968539500488,39.668802438641634,91.2106094206014,8.794231166236994,7.70831877263605,0.0,0.0,0.0,nan,1.243374367480821,7.460246204884927,29.84098481953971,0.3141818181818181,0.24032456799398938,0.04032456799398937
Ro150_q0.55_L24W_r0.60_th170_k0.50,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.6,49.50000000000001,170.0,170.0,6.06060606060606,3.333333333333333,0.5,0.5,55.67846655101488,91.41682397988986,91.41682397988986,35.73835742887498,-3.3797156304285147,-0.5398968539500488,39.668802438641634,87.55946852669858,9.228789552038794,8.160533006695902,0.0,0.0,0.0,nan,1.243374367480821,7.460246204884927,29.84098481953971,0.3141818181818181,0.24032456799398938,0.04032456799398937
Ro150_q0.55_L24W_r0.60_th170_k0.75,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.6,49.50000000000001,170.0,170.0,9.09090909090909,4.999999999999999,0.75,0.75,53.32998170253003,87.5976509840106,87.5976509840106,34.26766928148057,-4.851385319665579,-0.5398968539500488,39.668802438641634,83.9083276327958,9.697440420979328,8.652957423507441,0.0,0.0,0.0,nan,1.243374367480821,7.460246204884927,29.84098481953971,0.3141818181818181,0.24032456799398938,0.04032456799398937
Ro150_q0.55_L24W_r0.80_th120_k0.00,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,120.0,120.0,0.0,0.0,0.0,0.0,39.36479108111083,44.14976471737486,44.14976471737486,4.784973636264027,-1.8780007674464279,-2.7977045529075504,9.460442857125361,20.557144469180535,10.088961011092993,11.176551571959214,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th120_k0.25,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,120.0,120.0,3.03030303030303,1.6666666666666665,0.25,0.25,37.016306232625986,41.73985556926757,41.73985556926757,4.723549336641582,-1.9393928175300226,-2.7977045529075504,9.460442857125361,20.031472453547238,10.732491870047406,11.855887693304098,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th120_k0.50,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,120.0,120.0,6.06060606060606,3.333333333333333,0.5,0.5,34.667821384141135,39.32994642116028,39.32994642116028,4.662125037019145,-2.000784867613617,-2.7977045529075504,9.460442857125361,19.505800437913656,11.445242292485734,12.603602598331726,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th120_k0.75,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,120.0,120.0,9.09090909090909,4.999999999999999,0.75,0.75,32.31933653565629,36.92003727305298,36.92003727305298,4.600700737396693,-2.0621769176972107,-2.7977045529075504,9.460442857125361,18.98012842228031,12.23869166723152,13.430142913667048,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th135_k0.00,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,135.0,135.0,0.0,0.0,0.0,0.0,41.99452420505847,49.127644008092815,49.127644008092815,7.133119803034347,-1.2689259337276075,-1.8211821393098293,10.223161770078866,28.417979023414112,9.439003862992593,9.954237127519418,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th135_k0.25,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,135.0,135.0,3.03030303030303,1.6666666666666665,0.25,0.25,39.646039356573624,46.52214374494679,46.52214374494679,6.8761043883731645,-1.5259301545615163,-1.8211821393098293,10.223161770078866,27.239285918049518,10.016071812038588,10.566156984134334,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th135_k0.50,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,135.0,135.0,6.06060606060606,3.333333333333333,0.5,0.5,37.29755450808877,43.91664348180076,43.91664348180076,6.619088973711989,-1.7829343753954254,-1.8211821393098293,10.223161770078866,26.06059281268442,10.651977722070676,11.239531389284824,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th135_k0.75,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,135.0,135.0,9.09090909090909,4.999999999999999,0.75,0.75,34.94906965960392,41.311143218654735,41.311143218654735,6.362073559050813,-2.039938596229332,-1.8211821393098293,10.223161770078866,24.881899707320812,11.355880060337256,11.983628521980481,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th150_k0.00,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,150.0,150.0,0.0,0.0,0.0,0.0,43.905719376775814,53.15770194374576,53.15770194374576,9.251982566969943,-0.6461863554447286,-0.8999100301763039,10.798301872257547,34.91561276188258,9.007527736593662,9.111228632578086,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th150_k0.25,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,150.0,150.0,3.03030303030303,1.6666666666666665,0.25,0.25,41.55723452829097,50.38344417722973,50.38344417722973,8.826209648938757,-1.0719813913685843,-0.8999100301763039,10.798301872257547,33.235876308060696,9.54236203512099,9.678921912134289,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th150_k0.50,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,150.0,150.0,6.06060606060606,3.333333333333333,0.5,0.5,39.20874967980612,47.6091864107137,47.6091864107137,8.400436730907579,-1.4977764272924419,-0.8999100301763039,10.798301872257547,31.556139854239362,10.129769628146533,10.303860715788405,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th150_k0.75,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,150.0,150.0,9.09090909090909,4.999999999999999,0.75,0.75,36.86026483132127,44.83492864419766,44.83492864419766,7.974663812876393,-1.9235714632162948,-0.8999100301763039,10.798301872257547,29.876403400417583,10.777588503615341,10.994650121445389,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th165_k0.00,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,165.0,165.0,0.0,0.0,0.0,0.0,45.06567551699136,55.80642173924559,55.80642173924559,10.74074622225423,-0.1757273207755063,-0.23996319502449162,11.156945440220966,39.19590343938097,8.760714495210154,8.616038985864295,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th165_k0.25,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,165.0,165.0,3.03030303030303,1.6666666666666665,0.25,0.25,42.71719066850651,52.91651914853608,52.91651914853608,10.199328480029571,-0.7171989947709265,-0.23996319502449162,11.156945440220966,37.20121697852354,9.272061282479765,9.15849967785862,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th165_k0.50,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,165.0,165.0,6.06060606060606,3.333333333333333,0.5,0.5,40.36870582002167,50.02661655782657,50.02661655782657,9.657910737804904,-1.258670668766349,-0.23996319502449162,11.156945440220966,35.20653051766606,9.832610974209562,9.755928270267557,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th165_k0.75,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,165.0,165.0,9.09090909090909,4.999999999999999,0.75,0.75,38.020220971536816,47.13671396711705,47.13671396711705,9.116492995580238,-1.8001423427617658,-0.23996319502449162,11.156945440220966,33.21184405680861,10.449517362394543,10.41659191187642,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th170_k0.00,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,170.0,170.0,0.0,0.0,0.0,0.0,45.28157718598842,56.31827030135532,56.31827030135532,11.036693115366901,-0.07934551660940992,-0.10794076488662821,11.224553384808129,40.021368122597444,8.715957236982158,8.525150591693679,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th170_k0.25,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,170.0,170.0,3.03030303030303,1.6666666666666665,0.25,0.25,42.93309233750357,53.4056057983599,53.4056057983599,10.472513460856334,-0.6435862733115671,-0.10794076488662821,11.224553384808129,37.9671555298815,9.223096844448964,9.063033919169474,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th170_k0.50,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,170.0,170.0,6.06060606060606,3.333333333333333,0.5,0.5,40.58460748901872,50.49294129536447,50.49294129536447,9.908333806345745,-1.2078270300137253,-0.10794076488662821,11.224553384808129,35.91294293716523,9.778844297323728,9.655481801186435,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r0.80_th170_k0.75,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.8,66.00000000000003,170.0,170.0,9.09090909090909,4.999999999999999,0.75,0.75,38.23612264053387,47.580276792369034,47.580276792369034,9.344154151835163,-1.7720677867158825,-0.10794076488662821,11.224553384808129,33.858730344449725,10.39023455050876,10.31070329802671,0.0,0.0,0.0,nan,2.2033096849304536,13.219858109582722,52.879432438330895,0.5585454545454546,0.4846882043576259,0.2846882043576259
Ro150_q0.55_L24W_r1.00_th135_k0.00,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,1.0,82.50000000000001,135.0,135.0,0.0,0.0,0.0,0.0,33.59561936404678,36.93737349177502,36.93737349177502,3.3417541277282368,-0.5209820772772558,-0.7581077962656477,4.620839338573947,14.549768383742775,9.437357279633238,9.800108380330988,0.0,0.0,0.0,nan,3.0,18.108154887715646,72.43261955086258,0.8727272727272725,0.798870022539444,0.5988700225394439
Ro150_q0.55_L24W_r1.00_th135_k0.25,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,1.0,82.50000000000001,135.0,135.0,3.03030303030303,1.6666666666666665,0.25,0.25,31.247134515561932,34.428117304662806,34.428117304662806,3.1809827891008737,-0.6817521099968736,-0.7581077962656477,4.620839338573947,13.795406731529052,10.105219404714749,10.499037233791759,0.0,0.0,0.0,nan,3.0,18.108154887715646,72.43261955086258,0.8727272727272725,0.798870022539444,0.5988700225394439
Ro150_q0.55_L24W_r1.00_th135_k0.50,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,1.0,82.50000000000001,135.0,135.0,6.06060606060606,3.333333333333333,0.5,0.5,28.898649667077084,31.91886111755059,31.91886111755059,3.020211450473507,-0.8425221427164895,-0.7581077962656477,4.620839338573947,13.041045079315241,10.855136386900206,11.283311172045257,0.0,0.0,0.07989246524407687,nan,3.0,18.108154887715646,72.43261955086258,0.8727272727272725,0.798870022539444,0.5988700225394439
Ro150_q0.55_L24W_r1.00_th135_k0.75,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,1.0,82.50000000000001,135.0,135.0,9.09090909090909,4.999999999999999,0.75,0.75,26.550164818592236,29.40960493043838,29.40960493043838,2.859440111846144,-1.0032921754361135,-0.7581077962656477,4.620839338573947,12.286683427100714,11.703067658538185,12.169247057810404,0.0,0.0,nan,nan,3.0,18.108154887715646,72.43261955086258,0.8727272727272725,0.798870022539444,0.5988700225394439
Ro150_q0.55_L24W_r1.00_th150_k0.00,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,1.0,82.50000000000001,150.0,150.0,0.0,0.0,0.0,0.0,35.12457550142066,39.3561732758209,39.3561732758209,4.231597774400242,-0.2578625948667714,-0.3689902610208934,4.858488804022132,17.87677398403193,9.040552899172647,9.195024617300968,0.0,0.0,0.0,nan,3.0,18.108154887715646,72.43261955086258,0.8727272727272725,0.798870022539444,0.5988700225394439
Ro150_q0.55_L24W_r1.00_th150_k0.25,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,1.0,82.50000000000001,150.0,150.0,3.03030303030303,1.6666666666666665,0.25,0.25,32.776090652935814,36.759236003608045,36.759236003608045,3.983145350672231,-0.5063199094927336,-0.3689902610208934,4.858488804022132,16.80170510236099,9.661942038769752,9.847203123514278,0.0,0.0,0.0,nan,3.0,18.108154887715646,72.43261955086258,0.8727272727272725,0.798870022539444,0.5988700225394439
Ro150_q0.55_L24W_r1.00_th150_k0.50,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,1.0,82.50000000000001,150.0,150.0,6.06060606060606,3.333333333333333,0.5,0.5,30.427605804450966,34.16229873139518,34.16229873139518,3.7346929269442164,-0.7547772241186955,-0.3689902610208934,4.858488804022132,15.726636220690187,10.356855658136004,10.577824235065874,0.0,0.0,0.0,nan,3.0,18.108154887715646,72.43261955086258,0.8727272727272725,0.798870022539444,0.5988700225394439
Ro150_q0.55_L24W_r1.00_th150_k0.75,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,1.0,82.50000000000001,150.0,150.0,9.09090909090909,4.999999999999999,0.75,0.75,28.079120955966115,31.565361459182327,31.565361459182327,3.4862405032162123,-1.0032345387446542,-0.3689902610208934,4.858488804022132,14.651567339019234,11.138959437418983,11.401542955611859,0.0,0.0,0.11878519788050716,nan,3.0,18.108154887715646,72.43261955086258,0.8727272727272725,0.798870022539444,0.5988700225394439
Ro150_q0.55_L24W_r1.00_th165_k0.00,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,1.0,82.50000000000001,165.0,165.0,0.0,0.0,0.0,0.0,36.0525404135931,40.891060434939895,40.891060434939895,4.838520021346795,-0.06881387872353305,-0.09741605518298396,5.004827467724027,20.0684767188944,8.812811964388901,8.841595069154636,0.0,0.0,0.0,nan,3.0,18.108154887715646,72.43261955086258,0.8727272727272725,0.798870022539444,0.5988700225394439
Ro150_q0.55_L24W_r1.00_th165_k0.25,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,1.0,82.50000000000001,165.0,165.0,3.03030303030303,1.6666666666666665,0.25,0.25,33.70405556510825,38.236355585328205,38.236355585328205,4.532300020219957,-0.3750442321002979,-0.09741605518298396,5.004827467724027,18.79180775223439,9.408283398263322,9.467437218382926,0.0,0.0,0.0,nan,3.0,18.108154887715646,72.43261955086258,0.8727272727272725,0.798870022539444,0.5988700225394439
Ro150_q0.55_L24W_r1.00_th165_k0.50,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,1.0,82.50000000000001,165.0,165.0,6.06060606060606,3.333333333333333,0.5,0.5,31.3555707166234,35.58165073571652,35.58165073571652,4.226080019093121,-0.6812745854770609,-0.09741605518298396,5.004827467724027,17.51513878557434,10.072683283234317,10.167982819650911,0.0,0.0,0.0,nan,3.0,18.108154887715646,72.43261955086258,0.8727272727272725,0.798870022539444,0.5988700225394439
Ro150_q0.55_L24W_r1.00_th165_k0.75,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,1.0,82.50000000000001,165.0,165.0,9.09090909090909,4.999999999999999,0.75,0.75,29.00708586813855,32.92694588610483,32.92694588610483,3.9198600179662826,-0.9875049388538214,-0.09741605518298396,5.004827467724027,16.238469818914137,10.818489770575315,10.957018517913012,0.0,0.0,0.058138608581634374,nan,3.0,18.108154887715646,72.43261955086258,0.8727272727272725,0.798870022539444,0.5988700225394439
Ro150_q0.55_L24W_r1.00_th170_k0.00,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,1.0,82.50000000000001,170.0,170.0,0.0,0.0,0.0,0.0,36.225261748790736,41.18273139085131,41.18273139085131,4.957469642060573,-0.03095787856875481,-0.04373551026688168,5.032249246821473,20.49115684282876,8.771452359886474,8.776893689735989,0.0,0.0,0.0,nan,3.0,18.108154887715646,72.43261955086258,0.8727272727272725,0.798870022539444,0.5988700225394439
Ro150_q0.55_L24W_r1.00_th170_k0.25,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,1.0,82.50000000000001,170.0,170.0,3.03030303030303,1.6666666666666665,0.25,0.25,33.876776900305885,38.51686719075302,38.51686719075302,4.640090290447134,-0.3483487710338135,-0.04373551026688168,5.032249246821473,19.17638441041474,9.362275523584682,9.397989514047687,0.0,0.0,0.0,nan,3.0,18.108154887715646,72.43261955086258,0.8727272727272725,0.798870022539444,0.5988700225394439
Ro150_q0.55_L24W_r1.00_th170_k0.50,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,1.0,82.50000000000001,170.0,170.0,6.06060606060606,3.333333333333333,0.5,0.5,31.528292051821044,35.85100299065473,35.85100299065473,4.3227109388336835,-0.6657396634988728,-0.04373551026688168,5.032249246821473,17.861611978000564,10.021215140967909,10.093126551384644,0.0,0.0,0.0,nan,3.0,18.108154887715646,72.43261955086258,0.8727272727272725,0.798870022539444,0.5988700225394439
Ro150_q0.55_L24W_r1.00_th170_k0.75,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,1.0,82.50000000000001,170.0,170.0,9.09090909090909,4.999999999999999,0.75,0.75,29.179807203336193,33.18513879055644,33.18513879055644,4.005331587220244,-0.9831305559639321,-0.04373551026688168,5.032249246821473,16.54683954558675,10.760543162227508,10.87594009354162,0.0,0.0,0.047548125028719634,nan,3.0,18.108154887715646,72.43261955086258,0.8727272727272725,0.798870022539444,0.5988700225394439
Ro150_q0.65_L8W_r1.00_th120_k0.00,150.00000000000003,0.65,97.50000000000001,32.0,8.0,1.0,97.50000000000001,120.0,120.0,0.0,0.0,0.0,0.0,26.646935501059648,35.24501335606822,35.24501335606822,8.598077855008572,-7.403461893853245,-13.321707833224016,29.30792372004455,31.584128892792744,9.871184669687448,17.60741147749017,0.0,0.0,0.09080400433341268,nan,1.0,10.554684608622841,42.218738434491364,0.2461538461538461,0.23123896222121068,0.03123896222121067
Ro150_q0.65_L8W_r1.00_th120_k0.25,150.00000000000003,0.65,97.50000000000001,32.0,8.0,1.0,97.50000000000001,120.0,120.0,2.5641025641025634,1.6666666666666665,0.25,0.25,24.53155088567503,33.62039797145284,33.62039797145284,9.088847085777807,-6.910288927417852,-13.321707833224016,29.30792372004455,30.508910010421406,10.598689502889295,18.428613325121205,0.0,0.014952057723359474,0.13655269346725635,nan,1.0,10.554684608622841,42.218738434491364,0.2461538461538461,0.23123896222121068,0.03123896222121067
Ro150_q0.65_L8W_r1.00_th120_k0.50,150.00000000000003,0.65,97.50000000000001,32.0,8.0,1.0,97.50000000000001,120.0,120.0,5.128205128205127,3.333333333333333,0.5,0.5,22.416166270290415,31.995782586837453,31.995782586837453,9.579616316547039,-6.417115960982458,-13.321707833224016,29.30792372004455,29.433691128050814,11.4230988780796,19.314544766235237,0.0,0.07504592986734722,0.17171215654850772,nan,1.0,10.554684608622841,42.218738434491364,0.2461538461538461,0.23123896222121068,0.03123896222121067
Ro150_q0.65_L8W_r1.00_th120_k0.75,150.00000000000003,0.65,97.50000000000001,32.0,8.0,1.0,97.50000000000001,120.0,120.0,7.692307692307691,4.999999999999999,0.75,0.75,20.3007816549058,30.371167202222072,30.371167202222072,10.07038554731627,-5.923942994547071,-13.321707833224016,29.30792372004455,28.358472245679387,12.365550073983202,20.2730311876853,0.0,0.12235247469024599,0.19585700681195356,nan,1.0,10.554684608622841,42.218738434491364,0.2461538461538461,0.23123896222121068,0.03123896222121067
Ro150_q0.65_L8W_r1.00_th135_k0.00,150.00000000000003,0.65,97.50000000000001,32.0,8.0,1.0,97.50000000000001,135.0,135.0,0.0,0.0,0.0,0.0,28.427062538808816,44.70323659434223,44.70323659434223,16.276174055533414,-6.666846099216575,-10.33144245580198,33.256729121340925,43.655243816679985,9.322039861403011,13.814252562941753,0.0,0.0,0.03328622434655755,nan,1.0,10.554684608622841,42.218738434491364,0.2461538461538461,0.23123896222121068,0.03123896222121067
Ro150_q0.65_L8W_r1.00_th135_k0.25,150.00000000000003,0.65,97.50000000000001,32.0,8.0,1.0,97.50000000000001,135.0,135.0,2.5641025641025634,1.6666666666666665,0.25,0.25,26.3116779234242,42.36563401995709,42.36563401995709,16.053956096532893,-6.886059558331936,-10.33144245580198,33.256729121340925,41.24609148459912,9.980733612794248,14.620924103835124,0.0,0.0,0.07380368422963675,nan,1.0,10.554684608622841,42.218738434491364,0.2461538461538461,0.23123896222121068,0.03123896222121067
Ro150_q0.65_L8W_r1.00_th135_k0.50,150.00000000000003,0.65,97.50000000000001,32.0,8.0,1.0,97.50000000000001,135.0,135.0,5.128205128205127,3.333333333333333,0.5,0.5,24.196293308039582,40.028031445571955,40.028031445571955,15.831738137532373,-7.105273017447299,-10.33144245580198,33.256729121340925,38.83693915251753,10.722406841584995,15.505334700382182,0.0,0.0197134517155093,0.10918259610335461,nan,1.0,10.554684608622841,42.218738434491364,0.2461538461538461,0.23123896222121068,0.03123896222121067
Ro150_q0.65_L8W_r1.00_th135_k0.75,150.00000000000003,0.65,97.50000000000001,32.0,8.0,1.0,97.50000000000001,135.0,135.0,7.692307692307691,4.999999999999999,0.75,0.75,22.08090869265497,37.69042887118682,37.69042887118682,15.609520178531849,-7.324486476562661,-10.33144245580198,33.256729121340925,36.42778682043645,11.563963772791851,16.478814482146966,0.0,0.06667636394934659,0.1391458687265066,nan,1.0,10.554684608622841,42.218738434491364,0.2461538461538461,0.23123896222121068,0.03123896222121067
Ro150_q0.65_L8W_r1.00_th150_k0.00,150.00000000000003,0.65,97.50000000000001,32.0,8.0,1.0,97.50000000000001,150.0,150.0,0.0,0.0,0.0,0.0,29.72079465504825,55.89384442612397,55.89384442612397,26.17304977107572,-4.556359612545578,-6.076459287345449,36.80215851522078,53.63089079951636,8.95430360130428,10.772107497427278,0.0,0.0,0.005132050276032706,nan,1.0,10.554684608622841,42.218738434491364,0.2461538461538461,0.23123896222121068,0.03123896222121067
Ro150_q0.65_L8W_r1.00_th150_k0.25,150.00000000000003,0.65,97.50000000000001,32.0,8.0,1.0,97.50000000000001,150.0,150.0,2.5641025641025634,1.6666666666666665,0.25,0.25,27.605410039663635,52.56062718445774,52.56062718445774,24.95521714479411,-5.772817487889283,-6.076459287345449,36.80215851522078,50.19858762134886,9.568943195091729,11.559364089209332,0.0,0.0,0.0421349762747368,nan,1.0,10.554684608622841,42.218738434491364,0.2461538461538461,0.23123896222121068,0.03123896222121067
Ro150_q0.65_L8W_r1.00_th150_k0.50,150.00000000000003,0.65,97.50000000000001,32.0,8.0,1.0,97.50000000000001,150.0,150.0,5.128205128205127,3.333333333333333,0.5,0.5,25.49002542427902,49.22740994279153,49.22740994279153,23.737384518512513,-6.989275363232984,-6.076459287345449,36.80215851522078,46.76628444318178,10.258122362869075,12.439837939596599,0.0,0.0,0.07579583268460453,nan,1.0,10.554684608622841,42.218738434491364,0.2461538461538461,0.23123896222121068,0.03123896222121067
Ro150_q0.65_L8W_r1.00_th150_k0.75,150.00000000000003,0.65,97.50000000000001,32.0,8.0,1.0,97.50000000000001,150.0,150.0,7.692307692307691,4.999999999999999,0.75,0.75,23.374640808894405,45.89419270112531,45.89419270112531,22.519551892230908,-8.205733238576691,-6.076459287345449,36.80215851522078,43.333981265013485,11.036338843883335,13.430053676593657,0.0,0.03392068615850712,0.10598855892275999,nan,1.0,10.554684608622841,42.218738434491364,0.2461538461538461,0.23123896222121068,0.03123896222121067
Ro150_q0.65_L8W_r1.00_th165_k0.00,150.00000000000003,0.65,97.50000000000001,32.0,8.0,1.0,97.50000000000001,165.0,165.0,0.0,0.0,0.0,0.0,30.50599573457877,66.4276208188766,66.4276208188766,35.92162508429783,-1.5704669279871273,-1.8579184511681015,39.38637416142076,60.201178973761536,8.742747914415903,8.759772782375183,0.0,0.0,0.0,nan,1.0,10.554684608622841,42.218738434491364,0.2461538461538461,0.23123896222121068,0.03123896222121067
