z_m,distance_from_right_GB_over_W,resultant_N,bulk_force_per_length_N_per_m
4.141092032967033e-07,80.83980082417582,1.8852997113935371e-19,-2.0514769119018017e-09
4.1460782967032974e-07,80.96445741758242,1.1085570996874757e-19,-1.246085861526451e-09
4.151064560439561e-07,81.08911401098901,6.517405364551734e-20,-7.556824106534675e-10
4.156050824175825e-07,81.2137706043956,3.838140325827429e-20,-4.592983034188098e-10
4.1610370879120885e-07,81.33842719780219,2.249988926032365e-20,-2.7888946727991636e-10
4.166023351648352e-07,81.46308379120879,1.3177666024011492e-20,-1.6926807199783454e-10
4.171009615384616e-07,81.58774038461539,7.658789177779301e-21,-1.0302543919420463e-10
4.1759958791208795e-07,81.71239697802197,4.378773293225699e-21,-6.24762377061177e-11
4.180982142857143e-07,81.83705357142857,2.492435893543238e-21,-3.786742005675029e-11
4.185968406593407e-07,81.96171016483515,1.4270023743008416e-21,-2.2906211488799124e-11
4.1909546703296706e-07,82.08636675824175,8.239783898354129e-22,-1.3919777993875466e-11
4.195940934065935e-07,82.21102335164836,4.747154377861477e-22,-8.434084336361366e-12
4.2009271978021985e-07,82.33567994505496,2.74557288515573e-22,-5.128377571495064e-12
4.205913461538462e-07,82.46033653846155,1.5739627735580544e-22,-3.111679995669118e-12
4.210899725274726e-07,82.58499313186815,9.036779950839124e-23,-1.888859582955535e-12
4.2158859890109896e-07,82.70964972527473,5.184848763690333e-23,-1.1470266149182012e-12
4.220872252747253e-07,82.83430631868133,2.9453289089501644e-23,-6.974272470777458e-13
4.225858516483517e-07,82.95896291208793,1.6249182340717823e-23,-4.2401738166470546e-13
4.2308447802197806e-07,83.08361950549451,8.783680772731204e-24,-2.5657948506801404e-13
4.2358310439560443e-07,83.20827609890111,4.798901559113842e-24,-1.5561446329531993e-13
4.240817307692308e-07,83.3329326923077,2.61147893966468e-24,-9.442684102103227e-14
4.2458035714285717e-07,83.45758928571429,1.4019716357701075e-24,-5.734028845264278e-14
4.250789835164836e-07,83.58224587912088,7.414765394728263e-25,-3.4770329202723435e-14
4.2557760989010996e-07,83.70690247252747,3.8865605263221807e-25,-2.1120148030871912e-14
4.2607623626373633e-07,83.83155906593407,2.0038382129947583e-25,-1.2806189336907297e-14
4.265748626373627e-07,83.95621565934066,1.0140605865204094e-25,-7.789330720853754e-15
4.2707348901098906e-07,84.08087225274726,4.488669392968226e-26,-4.7365798957876454e-15
4.2757211538461543e-07,84.20552884615384,1.447358118133786e-26,-2.874596593149015e-15
4.280707417582418e-07,84.33018543956044,9.880323257482083e-28,-1.739754217301741e-15
4.2856936813186817e-07,84.45484203296702,-3.358217243955829e-27,-1.0544408829591749e-15
4.2906799450549454e-07,84.57949862637362,-4.1902417608882066e-27,-6.396570805485698e-16
4.295666208791209e-07,84.7041552197802,-3.7205782269057586e-27,-3.8794750569114276e-16
4.3006524725274733e-07,84.82881181318683,-2.9086597308786297e-27,-2.3563690513702744e-16
4.305638736263737e-07,84.95346840659342,6.421357807256326e-25,3.189943127973806e-14
