frame,time_s,phase,avalanche_id,event_number,q_over_b,active_contact,V_left_m3,V_center_m3,V_right_m3,R_left_m,R_center_m,R_right_m,V_center_over_source,centroid_left_m,centroid_center_m,centroid_right_m,outer_centroid_separation_m,GB_LEFT_m,GB_RIGHT_m,center_span_m,near_axis_low_m,near_axis_high_m,near_axis_extent_m,near_axis_extent_strain,center_max_radius_m,center_envelope_aspect_ratio,center_second_moment_aspect_ratio,surface_area_proxy_m2,LEFT_stress_Pa,RIGHT_stress_Pa,quota_strain,centroid_strain,mirror_error,left_outer_curvature_rms,left_outer_curvature_p95,left_outer_curvature_grad_max,left_outer_curvature_grad_z,left_outer_curvature_kappa_max,left_outer_curvature_kappa_z,center_curvature_rms,center_curvature_p95,center_curvature_grad_max,center_curvature_grad_z,center_curvature_kappa_max,center_curvature_kappa_z,right_outer_curvature_rms,right_outer_curvature_p95,right_outer_curvature_grad_max,right_outer_curvature_grad_z,right_outer_curvature_kappa_max,right_outer_curvature_kappa_z,LEFT_TJ_radius_m,LEFT_TJ_z_m,RIGHT_TJ_radius_m,RIGHT_TJ_z_m,morphology_departure_max_fraction
270,3431.486743464081,ACTIVE_ONE_B,2,10,1.0,LEFT,7.269009611857026e-21,1.951197207250507e-21,7.270208493182434e-21,1.2016985706600627e-07,7.751829027741654e-08,1.2017646326068076e-07,1.0009542027180274,-8.046079398290414e-08,-1.5443330320434624e-10,8.052387775439245e-08,1.609846717372966e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8081997568556564e-07,1.8081866565306929e-07,3.616386413386349e-07,-0.00010953878241881654,1.3926589557651158e-07,8.528428072159958,7.279007669381868,3.184778554200454e-13,1369383.0305257859,25253931.67870026,0.015540536971057816,-0.000715297162825479,0.31584083770743265,7279763.490943166,10073674.049373822,3046258904302672.0,-3.006665610720363e-08,11031452.78132321,-6.83333093345537e-08,5517662.5911858,8533023.93308859,4656259564641882.0,-2.4848476121655894e-10,8988820.638072196,-2.7333323733821485e-09,7765944.72966408,10633275.627431255,1782321835287751.0,1.79157512837139e-07,11689615.39393519,3.1060595152069866e-08,1.3899967157215147e-07,-1.6399994240292884e-08,1.357489877271456e-07,1.6116639058424477e-08,0.01557415269404272
271,3431.4886909569777,FACILITATED_WINDOW,2,10,0.0,LEFT,7.26901052675937e-21,1.951221538656562e-21,7.270183246874037e-21,1.2016986210766874e-07,7.751861249346429e-08,1.201763241534567e-07,1.000966684605075,-8.046110781415229e-08,-1.530413535262998e-10,8.052410890883217e-08,1.6098521672298447e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8081998010922663e-07,1.8081866808546908e-07,3.616386481946957e-07,-0.00010955774281473651,1.3924518652515475e-07,8.527159881881152,7.279338549343672,3.184752477099797e-13,1630949.086493277,25224221.76886359,0.015540536971057816,-0.0007186849109184212,0.313018007068821,7271255.263324565,10071138.555385346,3017071808482812.0,-3.006665610720363e-08,11006673.59893189,-7.08181569467193e-08,5725553.030733555,8830673.327590656,4489022736261092.5,-2.4848476121655894e-10,9316142.231665187,-2.7333323733821485e-09,7765838.539643725,10628333.147458326,1782301247099152.0,1.79157512837139e-07,11662377.572369937,3.1060595152069866e-08,1.389688088344878e-07,-1.6399994240292884e-08,1.3575313157097168e-07,1.611658473570123e-08,0.0154231352665688
272,3432.4738564457934,ACTIVE_ONE_B,2,11,0.04,LEFT,7.268991637172728e-21,1.951256012018975e-21,7.270167663098263e-21,1.201697580145931e-07,7.751906901286877e-08,1.2017623828665145e-07,1.0009843692639404,-8.046067279395652e-08,-1.5482040940374359e-10,8.052425180133926e-08,1.6098492459529579e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8081998302108206e-07,1.8081866968425539e-07,3.6163865270533745e-07,-0.0001095702169680024,1.3927346607528003e-07,8.528891677796857,7.279122419153172,3.184737722222173e-13,1831950.8813938834,25384332.95656003,0.015602699118942045,-0.0007168689824597063,0.31759594740481145,7281085.323446036,10070101.378483046,2306731710237580.5,-3.702422942126728e-08,11005493.98677645,-7.08181569467193e-08,5719689.820245475,8195654.47414505,4610581797281634.0,-2.4848476121655894e-10,8283068.719029208,-2.7333323733821485e-09,7765829.253100155,10626828.580651602,1782287715313719.0,1.79157512837139e-07,11641983.36842953,3.1060595152069866e-08,1.3902946365585928e-07,-1.6399994240292884e-08,1.3575210945495742e-07,1.6115654163091567e-08,0.015629359339146998
273,3435.4482823893463,EVENT_TRANSPORT_PAUSED,2,11,0.051250000000000004,LEFT,7.268986175452937e-21,1.9512616248726335e-21,7.270167511964396e-21,1.2016972791717184e-07,7.751914334153541e-08,1.2017623745390128e-07,1.0009872486292029,-8.046049466293236e-08,-1.555656924046425e-10,8.05242531765245e-08,1.6098474783945686e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8081998302976018e-07,1.8081866968901746e-07,3.6163865271877764e-07,-0.00010957025413671495,1.3928621414250342e-07,8.529672349718894,7.279007319729696,3.1847422423931783e-13,1821365.514715476,25429516.587733135,0.015620182223034488,-0.0007157702301994195,0.3193256300570375,7284717.900179768,10070104.942555925,2420758873679657.0,-3.006665610720363e-08,11005490.641097398,-7.08181569467193e-08,5630537.00850571,8060864.327668193,4517834370511900.0,-2.4848476121655894e-10,8125472.090615383,-2.7333323733821485e-09,7765829.309433638,10626825.534974154,1782287675009502.0,1.79157512837139e-07,11641922.684955323,3.1060595152069866e-08,1.3905142568881532e-07,-1.6399994240292884e-08,1.3575086923248332e-07,1.6115405095476623e-08,0.015722322569773572
274,3435.449061386505,EVENT_TRANSPORT_RECOVERY,2,11,0.051250000000000004,LEFT,7.268986654953516e-21,1.9512742802199986e-21,7.270154377116453e-21,1.2016973055951433e-07,7.751931093046915e-08,1.2017616508062363e-07,1.0009937407577711,-8.046062986040904e-08,-1.5494807947098535e-10,8.05243738020416e-08,1.6098500366245064e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8081998480964695e-07,1.8081867066538294e-07,3.616386554750299e-07,-0.0001095778765360933,1.3928112204194643e-07,8.529360517355652,7.279192049869592,3.184779041222524e-13,1276112.0890062954,25266171.509090457,0.015620182223034488,-0.0007173604808767831,0.31744277212957633,7271669.708732445,10063209.925138362,2975867406438315.0,-3.006665610720363e-08,11000303.149581516,-7.08181569467193e-08,5440923.366673298,8319519.476770163,4505055531066788.0,-2.4848476121655894e-10,8761521.442601334,-2.7333323733821485e-09,7765017.60616661,10628924.401049454,1782279411495143.0,1.79157512837139e-07,11601424.693591185,3.1060595152069866e-08,1.3902407405461167e-07,-1.6399994240292884e-08,1.357498491142463e-07,1.611541654307515e-08,0.01568518924515594
275,3435.4502298822426,EVENT_TRANSPORT_RECOVERY,2,11,0.051250000000000004,LEFT,7.268987306548858e-21,1.9512900661381864e-21,7.27013793960292e-21,1.2016973415020436e-07,7.751951997509412e-08,1.2017607450946902e-07,1.0010018388531843,-8.046082362202222e-08,-1.5408044381124371e-10,8.052452459469824e-08,1.6098534821672045e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8081998748524056e-07,1.808186721318261e-07,3.616386596170667e-07,-0.0001095893313145524,1.3926847209686247e-07,8.52858585428169,7.27942165063649,3.18477646866003e-13,1392249.2786499634,25218603.907538943,0.015620182223034488,-0.0007195023042241289,0.3154880931532934,7265093.758869965,10059040.92801722,2960561535797801.0,-3.006665610720363e-08,10992979.98596471,-7.08181569467193e-08,5504907.831821532,8493957.750241607,4463582363853662.5,-2.4848476121655894e-10,8965134.979106722,-2.7333323733821485e-09,7764394.1485280255,10619692.054089107,1782267000523443.0,1.79157512837139e-07,11585768.51107445,3.1060595152069866e-08,1.3900077300081372e-07,-1.6399994240292884e-08,1.3575168435892746e-07,1.6115393408248134e-08,0.015592941554455342
276,3440.28406698062,EVENT_TRANSPORT_RECOVERY,2,11,0.06500000000000003,LEFT,7.268982107006486e-21,1.9513351229976808e-21,7.2700980822858e-21,1.2016970549753025e-07,7.752011663322247e-08,1.2017585489398142e-07,1.0010249527920032,-8.046110845826463e-08,-1.527721526412709e-10,8.05248909300001e-08,1.6098599938826472e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.808199946781381e-07,1.8081867606671993e-07,3.6163867074485806e-07,-0.00010962010515624954,1.3925032612257517e-07,8.527474622878856,7.279821254429561,3.184750137383743e-13,1687234.5450883768,25206470.77723565,0.01564155046136969,-0.0007235501264075683,0.31295559339270346,7257184.62227132,10051349.343031535,2788569408954928.0,-3.006665610720363e-08,10985174.294497412,-7.08181569467193e-08,5755188.120702637,8807004.692614643,4255380394593127.5,-2.4848476121655894e-10,9280166.553427245,-2.7333323733821485e-09,7764134.284079522,10607728.36718584,1782233700360941.0,1.79157512837139e-07,11545347.927871918,3.1060595152069866e-08,1.3897483094372507e-07,-1.6399994240292884e-08,1.35756235973073e-07,1.6115012560642634e-08,0.015460614954426521
277,3484.2844067957303,ACTIVE_ONE_B,2,11,0.07250000000000004,LEFT,7.268978833668968e-21,1.951348376342834e-21,7.270088102278164e-21,1.2016968745942172e-07,7.752029213674038e-08,1.2017579990359547e-07,1.001031751690383,-8.046111520749126e-08,-1.5271549442610218e-10,8.052498280977085e-08,1.609860980172621e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.808199964912551e-07,1.8081867705692055e-07,3.6163867354817564e-07,-0.00010962785771462258,1.3925041504692648e-07,8.52748006846861,7.279879581949552,3.1847474941599753e-13,1713822.5964205796,25207283.152810764,0.015653205864097984,-0.0007241632254395558,0.3129230327496293,7255602.485366169,10049126.901320703,2694593111818007.0,-3.056362562963675e-08,10982599.030367333,-7.08181569467193e-08,5772196.21423195,8801968.016300108,4230202959471674.5,-2.4848476121655894e-10,9253576.207627967,-2.7333323733821485e-09,7763931.937111524,10605759.551224807,1782225321000831.0,1.79157512837139e-07,11530142.663252244,3.1060595152069866e-08,1.389754742004129e-07,-1.6399994240292884e-08,1.3575678841885445e-07,1.6114829060615856e-08,0.015461263420961213
278,3495.098702896666,EVENT_TRANSPORT_PAUSED,2,11,0.08625000000000005,LEFT,7.268972894068199e-21,1.951374026129715e-21,7.270068392092052e-21,1.2016965472854443e-07,7.752063179422786e-08,1.2017569129924803e-07,1.0010449099000616,-8.046114752528437e-08,-1.5252508577115431e-10,8.052516441215226e-08,1.6098631193743664e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.808200001246625e-07,1.8081867903925757e-07,3.6163867916392007e-07,-0.00010964338802277318,1.392493653342378e-07,8.527415785686923,7.2800061574446335,3.184741686012234e-13,1770412.5851917565,25205081.291368928,0.01567457410243319,-0.0007254929991920012,0.3126789572646548,7252088.173423402,10044376.24037963,2647227734667132.0,-3.056362562963675e-08,10976928.657356892,-7.08181569467193e-08,5808922.797757265,8809333.405015927,4171215142041358.0,-2.4848476121655894e-10,9244300.016295662,-2.7333323733821485e-09,7763531.599803105,10600919.55222603,1782208546519141.0,1.79157512837139e-07,11501213.666793384,3.1060595152069866e-08,1.3897459131104435e-07,-1.6399994240292884e-08,1.3575804479021114e-07,1.611448969836486e-08,0.015453608559949261
279,3499.346178859082,ACTIVE_ONE_B,2,11,0.09875000000000006,LEFT,7.268967757841579e-21,1.951403271470507e-21,7.270044282977882e-21,1.201696264247417e-07,7.752101906083064e-08,1.2017555845626734e-07,1.0010599126105344,-8.046126013218265e-08,-1.5198776353846415e-10,8.052538683710028e-08,1.6098664696928293e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.808200046756845e-07,1.8081868151856393e-07,3.616386861942484e-07,-0.00010966283035451774,1.3924328035838375e-07,8.527043151175958,7.280207431978895,3.184733232569059e-13,1855692.2827503774,25185534.872906767,0.015693999773647015,-0.0007275756291096336,0.3116733454951519,7246420.361201524,10038187.39786539,2706764541886583.0,-3.056362562963675e-08,10969218.596326044,-7.08181569467193e-08,5873639.231645726,8907389.258827345,4058485139056807.5,-2.4848476121655894e-10,9357174.602794984,-2.7333323733821485e-09,7763006.664283898,10594307.090811996,1782187567888237.0,1.79157512837139e-07,11465376.317570506,3.1060595152069866e-08,1.3896492006642073e-07,-1.6399994240292884e-08,1.357601461258272e-07,1.611417016272327e-08,0.015409234851859521
280,3501.296670188176,ACTIVE_ONE_B,2,11,0.10500000000000007,LEFT,7.268965096533918e-21,1.951415489865432e-21,7.270034725890616e-21,1.2016961175927625e-07,7.752118085558671e-08,1.201755057959369e-07,1.0010661805847327,-8.046128509461824e-08,-1.5185773600537162e-10,8.052547510129284e-08,1.6098676019591106e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082000650375828e-07,1.8081868251333287e-07,3.616386890170911e-07,-0.00010967063690947576,1.3924223659916877e-07,8.526979232975794,7.280274335162708,3.1847304584881873e-13,1881369.8447947744,25181342.324161626,0.015703712609253927,-0.0007282794701497508,0.3114658091285593,7244513.939786788,10035625.713938363,2707503608729873.0,-3.056362562963675e-08,10965978.565695379,-7.08181569467193e-08,5892078.254434602,8923571.557970677,4022405369192576.0,-2.4848476121655894e-10,9372379.189605271,-2.7333323733821485e-09,7762787.961885304,10591612.576686477,1782179151039993.0,1.79157512837139e-07,11450747.284873713,3.1060595152069866e-08,1.3896341675793683e-07,-1.6399994240292884e-08,1.357608360522456e-07,1.6114015536863864e-08,0.015401623405597364
281,3506.1386820988196,EVENT_TRANSPORT_PAUSED,2,11,0.11250000000000007,LEFT,7.268961828154229e-21,1.9514282755220006e-21,7.270025208613737e-21,1.201695937484603e-07,7.752135016124128e-08,1.201754533549191e-07,1.001072739561257,-8.046129018924225e-08,-1.5181137178908084e-10,8.052556305028064e-08,1.609868532395229e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082000833717423e-07,1.8081868351036762e-07,3.616386918475418e-07,-0.00010967846450427032,1.392424904738636e-07,8.526994779869492,7.28032817813485,3.1847278891662894e-13,1906400.4918555263,25182136.374779508,0.015715368011982218,-0.000728857849225717,0.31145508287458645,7243000.306307369,10031739.848184487,2660728137031579.0,-3.056362562963675e-08,10962602.773244077,-7.08181569467193e-08,5905577.223333341,8909008.18001134,4002352298916616.5,-2.4848476121655894e-10,9342476.011415606,-2.7333323733821485e-09,7762557.272895712,10588849.327282885,1782170715243887.0,1.79157512837139e-07,11435956.50875796,3.1060595152069866e-08,1.3896433049498785e-07,-1.6399994240292884e-08,1.3576139770379897e-07,1.6113832992203936e-08,0.01540347474599213
282,3513.6253111729384,EVENT_TRANSPORT_RECOVERY,2,11,0.1250000000000001,LEFT,7.268956711641544e-21,1.951456737748081e-21,7.270001862900342e-21,1.2016956555326501e-07,7.752172705090972e-08,1.201753247178276e-07,1.0010873405378822,-8.04613999579424e-08,-1.512911021658627e-10,8.052577902733199e-08,1.6098717898527438e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.808200129232355e-07,1.8081868600155314e-07,3.616386989247886e-07,-0.00010969803658866795,1.3923681004030867e-07,8.526646918903305,7.280522593250636,3.184720598892196e-13,1974866.7810120257,25159929.713041518,0.015734793683196042,-0.0007308827547831687,0.310474235527555,7237425.131532777,10020376.866172362,2771975385474972.0,-3.056362562963675e-08,10953915.209495232,-7.08181569467193e-08,5960359.896095432,9007523.078446519,3883051204762075.0,-2.4848476121655894e-10,9474588.818316083,-2.7333323733821485e-09,7761986.495397561,10581618.96843915,1782149638602100.0,1.79157512837139e-07,11399687.236012226,3.1060595152069866e-08,1.3895491943249729e-07,-1.6399994240292884e-08,1.3576345260846159e-07,1.6113516467823473e-08,0.015362051097577378
283,3516.8515159541803,ACTIVE_ONE_B,2,11,0.13125000000000012,LEFT,7.268954058977791e-21,1.95146857986541e-21,7.269992673446764e-21,1.201695509354181e-07,7.752188386018158e-08,1.2017527408299262e-07,1.0010934154835953,-8.046142362598835e-08,-1.5116889971408855e-10,8.052586413998429e-08,1.6098728776597265e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082001476534014e-07,1.8081868700109974e-07,3.616387017664399e-07,-0.0001097058951586849,1.3923577398080464e-07,8.526583472221532,7.2805859779409,3.1847171103227406e-13,2012371.31854585,25158276.216596726,0.01574450651880295,-0.0007315589589682592,0.3102941599093056,7235844.389069405,10023644.318075906,2719105061827082.0,-3.056362562963675e-08,10950283.134435598,-7.08181569467193e-08,5985726.807512631,9017740.629669683,3856498186609078.5,-2.4848476121655894e-10,9464815.78512951,-2.7333323733821485e-09,7761747.418792406,10574004.332781225,1782141182356646.0,1.79157512837139e-07,11385055.739650266,3.1060595152069866e-08,1.389538372806957e-07,-1.6399994240292884e-08,1.3576419500184213e-07,1.611336141815382e-08,0.015354495800219192
284,3531.847449634988,EVENT_TRANSPORT_PAUSED,2,11,0.13875000000000012,LEFT,7.26895079932292e-21,1.9514810271242768e-21,7.269983485842769e-21,1.2016953297266317e-07,7.752204868184712e-08,1.2017522345830644e-07,1.0010998008638268,-8.046142751735463e-08,-1.511297533946847e-10,8.052594928643135e-08,1.6098737680378598e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082001661280195e-07,1.808186880029292e-07,3.616387046157312e-07,-0.00010971377485691214,1.3923614101468848e-07,8.526605948808964,7.280636716960831,3.184714457410032e-13,2036292.4083034843,25159361.039847903,0.015756161921531245,-0.000732112437140664,0.31030105582907197,7234428.948057724,10020861.156655233,2670880845841491.0,-3.056362562963675e-08,10946554.493620863,-7.08181569467193e-08,5998939.709565558,9001660.111915983,3837117892700997.5,-2.4848476121655894e-10,9433149.737653548,-2.7333323733821485e-09,7761502.907162881,10566110.769750876,1782132707034012.0,1.79157512837139e-07,11370153.044149222,3.1060595152069866e-08,1.3895497123088214e-07,-1.6399994240292884e-08,1.3576476255313407e-07,1.6113179006032828e-08,0.015357172335806357
285,3536.7378314942675,EVENT_TRANSPORT_RECOVERY,2,11,0.15000000000000013,LEFT,7.268945711136204e-21,1.951508585826667e-21,7.269961015327096e-21,1.201695049335334e-07,7.752241360076118e-08,1.201750996431685e-07,1.001113938337413,-8.046153400330326e-08,-1.5062865209847986e-10,8.052615778706496e-08,1.6098769179036822e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082002123388048e-07,1.8081869050612012e-07,3.616387117400006e-07,-0.00010973347698217673,1.3923065588383754e-07,8.526270047878338,7.2808225490590655,3.184706388780303e-13,2113737.711474305,25134687.698391117,0.015773645025623687,-0.0007341920420136372,0.3093760063379695,7229390.82954409,10013930.363769718,2724831743257656.0,-3.056362562963675e-08,10937005.903936619,-7.08181569467193e-08,6060143.827659852,9090765.225545788,3727347533034891.0,-2.4848476121655894e-10,9536237.637191279,-2.7333323733821485e-09,7760892.890478222,10544151.022287063,1782111531474329.0,1.79157512837139e-07,11334872.89762204,3.155756467450299e-08,1.3894394168104784e-07,-1.6399994240292884e-08,1.3576699926099906e-07,1.6112890103208865e-08,0.015317172900960463
286,3539.075302052112,ACTIVE_ONE_B,2,11,0.15750000000000014,LEFT,7.268943070210502e-21,1.951520119914437e-21,7.269952122165028e-21,1.2016949038035586e-07,7.75225663285137e-08,1.2017505064074736e-07,1.0011198552655354,-8.04615564722322e-08,-1.5051329527468386e-10,8.052624040223611e-08,1.609877968744683e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082002309000252e-07,1.808186915104932e-07,3.6163871460049574e-07,-0.00010974138766473018,1.3922983775559622e-07,8.526219946970064,7.280883045068077,3.184703451850125e-13,2139019.7600116786,25136739.11462257,0.015785300428351978,-0.0007347236867281115,0.3092048017082094,7227737.190250352,10011103.869078178,2722157015560546.0,-3.056362562963675e-08,10933065.720443308,-7.08181569467193e-08,6078499.122076348,9104527.559520686,3692738786360268.0,-2.4848476121655894e-10,9548459.362077523,-2.7333323733821485e-09,7760646.5158178145,10522711.908568231,1782103035480576.0,1.79157512837139e-07,11326368.402714062,3.155756467450299e-08,1.3894534945121268e-07,-1.6399994240292884e-08,1.3576758834357175e-07,1.6112707581138558e-08,0.015311206832297142
