Ro_nm,Rc_over_Ro,Lc_over_W,rTJ_over_Rc,theta0_deg,mean_curvature0_per_um,design_id,x,free_energy_J,dF_dx_J,minus_dF_dx_J,zeta_J_s,xdot_per_s,flux_closure_relative,r_TJ_nm,r_TJ_over_W,center_curvature_per_um,outer_curvature_per_um,center_theta_deg,outer_theta_deg,sigma_GB_MPa,sigma_kappa_MPa,sigma_TJ_MPa,Gamma_per_contact_s,G_fit_eV,G_root_eV,elapsed_s,cumulative_scaled_hazard,survival,event_probability,hazard_amplification,dlnGamma_dx_site,dlnGamma_dx_barrier,dlnGamma_dx_total
120.0,0.75,16.0,1.2,170.0,-30.0,Ro120_q0.75_L16W_r1.20_th170_km-30,0.05,4.146038202875789e-13,1.3312228451717366e-14,-1.3312228451717366e-14,1.7465185025784945e-10,-7.622151401238344e-05,2.1861086446885843e-05,104.42521247285065,26.10630311821266,-30.997344818604663,-30.997344818604663,169.65949496969102,169.65949496969102,59.609151195856086,30.997344818604663,28.611806377251423,0.15477241111469905,4.913191979957961,5.893542708236977,nan,nan,nan,nan,1.0053638760654184,-0.6970699094835524,0.8124236682673711,0.1153537587838187
120.0,0.75,16.0,1.2,170.0,-30.0,Ro120_q0.75_L16W_r1.20_th170_km-30,0.1,4.154634976766623e-13,2.1069930646190345e-14,-2.1069930646190345e-14,1.749551736809099e-10,-0.00012043045200034215,2.677393689067427e-05,100.72363178519727,25.180907946299318,-32.10120980873133,-32.10120980873133,169.28165642656955,169.28165642656955,61.755485211388006,32.10120980873133,29.654275402656673,0.15573576854670138,4.906521511154427,5.886872239433442,nan,nan,nan,nan,1.011621611245085,-0.7499055579526726,0.8842510392701683,0.1343454813174958
120.0,0.75,16.0,1.2,170.0,-30.0,Ro120_q0.75_L16W_r1.20_th170_km-30,0.15,4.167099382368201e-13,2.877372952562521e-14,-2.877372952562521e-14,1.7603927110598145e-10,-0.00016345062862878178,3.0634037218144174e-05,96.88072563724945,24.22018140931236,-33.33200152963962,-33.33200152963962,168.85912224940407,168.85912224940407,64.15168029828612,33.33200152963962,30.8196787686465,0.15686573849019184,4.899246445791274,5.879597174070289,nan,nan,nan,nan,1.0189616207082905,-0.8108337740774658,0.9678367635922882,0.1570029895148224
120.0,0.75,16.0,1.2,170.0,-30.0,Ro120_q0.75_L16W_r1.20_th170_km-30,0.2,4.183389529448144e-13,3.636159369060774e-14,-3.636159369060774e-14,1.7790860031692216e-10,-0.00020438356339060653,3.3783373154040624e-05,92.87895348247633,23.21973837061908,-34.71605078819086,-34.71605078819086,168.38232305138595,168.38232305138595,66.8502987753839,34.71605078819086,32.13424798719304,0.15820016190413277,4.891257745487165,5.87160847376618,nan,nan,nan,nan,1.027629710105424,-0.8765070006533051,1.0583363358073257,0.18182933515402055
120.0,0.75,16.0,1.2,170.0,-20.0,Ro120_q0.75_L16W_r1.20_th170_km-20,0.0,4.121002424016734e-13,1.3149480418814853e-14,-1.3149480418814853e-14,1.739212185642472e-10,-7.560595841822131e-05,1.3311607403651138e-05,108.00000000000001,27.000000000000004,-19.999999999999996,-20.0,170.0,170.0,47.67207494699293,20.0,27.67207494699293,0.12406343641729162,4.953380113273884,5.933730841552899,nan,nan,nan,nan,1.0,-0.6509658712001567,0.6998355038915633,0.04886963269140665
120.0,0.75,16.0,1.2,170.0,-20.0,Ro120_q0.75_L16W_r1.20_th170_km-20,0.01,4.122397327489526e-13,1.4750270473452475e-14,-1.4750270473452475e-14,1.7391965766762567e-10,-8.481082973174555e-05,1.3945667484971947e-05,107.2945711580973,26.82364278952432,-20.127537785069002,-20.127537785069006,169.9345896323759,169.9345896323759,47.98015256525878,20.127537785069002,27.852614780189775,0.1241254704115384,4.952267773177173,5.932618501456188,nan,nan,nan,nan,1.0005000183457609,-0.6596688793298711,0.7107779222865247,0.05110904295665364
120.0,0.75,16.0,1.2,170.0,-20.0,Ro120_q0.75_L16W_r1.20_th170_km-20,0.02,4.123952513629152e-13,1.6353715071541358e-14,-1.6353715071541358e-14,1.739492807871394e-10,-9.40142724220475e-05,1.453364278652301e-05,106.58447354094312,26.646118385235777,-20.257545634911565,-20.25754563491157,169.86787867918773,169.86787867918773,48.294280659969495,20.257545634911565,28.036735025057926,0.12419031652347604,4.951138175778768,5.931488904057783,nan,nan,nan,nan,1.001022703464038,-0.6685711580721545,0.7219890024221627,0.05341784435000818
120.0,0.75,16.0,1.2,170.0,-20.0,Ro120_q0.75_L16W_r1.20_th170_km-20,0.05,4.1295803623635304e-13,2.116539846418344e-14,-2.116539846418344e-14,1.7422423385411054e-10,-0.00012148366502163314,1.604628882106118e-05,104.42521247285065,26.10630311821266,-20.66321576650427,-20.663215766504273,169.65949496969102,169.65949496969102,49.27502214375569,20.663215766504273,28.611806377251423,0.12440280815631623,4.9476407552921735,5.927991483571189,nan,nan,nan,nan,1.002735469440675,-0.6970699094835524,0.7580447160134725,0.060974806529920045
120.0,0.75,16.0,1.2,170.0,-20.0,Ro120_q0.75_L16W_r1.20_th170_km-20,0.1,4.142163542837519e-13,2.915752501750855e-14,-2.915752501750855e-14,1.7530019110131605e-10,-0.00016632911141926105,1.7880447116722015e-05,100.72363178519727,25.180907946299318,-21.397063996261362,-21.397063996261366,169.28165642656955,169.28165642656955,51.05133939891804,21.397063996261366,29.654275402656673,0.1248241524881759,4.94141563530758,5.921766363586595,nan,nan,nan,nan,1.0061316701588499,-0.7499055579526726,0.8253897494017224,0.07548419144904983
120.0,0.75,16.0,1.2,170.0,-20.0,Ro120_q0.75_L16W_r1.20_th170_km-20,0.15,4.1587209849107057e-13,3.704841180014232e-14,-3.704841180014232e-14,1.771529207468077e-10,-0.00020913237921204263,1.9084069353629934e-05,96.88072563724945,24.22018140931236,-22.215032323777216,-22.21503232377722,168.85912224940407,168.85912224940407,53.03471109242372,22.21503232377722,30.8196787686465,0.12534540578040304,4.934623523261984,5.9149742515409995,nan,nan,nan,nan,1.0103331763179562,-0.8108337740774658,0.9038020839265641,0.09296830984909832
120.0,0.75,16.0,1.2,170.0,-20.0,Ro120_q0.75_L16W_r1.20_th170_km-20,0.2,4.179180284812137e-13,4.4749339276398526e-14,-4.4749339276398526e-14,1.7980038677340704e-10,-0.00024888344279700445,1.987145361785811e-05,92.87895348247633,23.21973837061908,-23.134509423074626,-23.13450942307463,168.38232305138595,168.38232305138595,55.26875741026766,23.134509423074626,32.13424798719304,0.125990032634685,4.92716176137182,5.907512489650835,nan,nan,nan,nan,1.015529121818883,-0.8765070006533051,0.9887236887827839,0.11221668812947883
120.0,0.75,16.0,1.2,170.0,-10.0,Ro120_q0.75_L16W_r1.20_th170_km-10,0.0,4.119201303352231e-13,2.168465995271167e-14,-2.168465995271167e-14,1.7458369063620793e-10,-0.0001242078218972784,8.45919803361213e-06,108.00000000000001,27.000000000000004,-9.999999999999998,-10.0,170.0,170.0,37.67207494699293,10.0,27.67207494699293,0.09697526473951765,4.992229964168785,5.9725806924478,nan,nan,nan,nan,1.0,-0.6509658712001567,0.6410309601660629,-0.00993491103409383
120.0,0.75,16.0,1.2,170.0,-10.0,Ro120_q0.75_L16W_r1.20_th170_km-10,0.01,4.121451881427295e-13,2.3328699941353642e-14,-2.3328699941353642e-14,1.7474516111386297e-10,-0.00013350126431342378,8.558293952057918e-06,107.2945711580973,26.82364278952432,-10.06330374147595,-10.06330374147595,169.9345896323759,169.9345896323759,37.91591852166572,10.06330374147595,27.852614780189775,0.0969662973534293,4.9912110465842074,5.971561774863223,nan,nan,nan,nan,0.9999075291404212,-0.6596688793298711,0.6511087633093666,-0.008560116020504438
120.0,0.75,16.0,1.2,170.0,-10.0,Ro120_q0.75_L16W_r1.20_th170_km-10,0.02,4.123866975814561e-13,2.497291914152191e-14,-2.497291914152191e-14,1.749376467632238e-10,-0.00014275325868149172,8.62847542347102e-06,106.58447354094312,26.646118385235777,-10.127823943770196,-10.127823943770197,169.86787867918773,169.86787867918773,38.164558968828125,10.127823943770196,28.036735025057926,0.09695866377027457,4.990176235283727,5.970526963562742,nan,nan,nan,nan,0.9998288123338702,-0.6685711580721545,0.6614350601386718,-0.007136097933482688
120.0,0.75,16.0,1.2,170.0,-10.0,Ro120_q0.75_L16W_r1.20_th170_km-10,0.05,4.132097453511244e-13,2.989235516818758e-14,-2.989235516818758e-14,1.7570046819790757e-10,-0.00017013247303653781,8.679900398151558e-06,104.42521247285065,26.10630311821266,-10.32908671440388,-10.329086714403882,169.65949496969102,169.65949496969102,38.940893091655305,10.329086714403882,28.611806377251423,0.09694433559070455,4.986971736290428,5.967322464569444,nan,nan,nan,nan,0.9996810614655585,-0.6970699094835524,0.6946551757392285,-0.0024147337443238825
120.0,0.75,16.0,1.2,170.0,-10.0,Ro120_q0.75_L16W_r1.20_th170_km-10,0.1,4.149076266583953e-13,3.799746073196079e-14,-3.799746073196079e-14,1.7759349655328612e-10,-0.00021395750108765848,8.340145647809758e-06,100.72363178519727,25.180907946299318,-10.692918183791393,-10.692918183791395,169.28165642656955,169.28165642656955,40.34719358644807,10.692918183791395,29.654275402656673,0.09695292089425153,4.981265901797942,5.961616630076957,nan,nan,nan,nan,0.9997695923251549,-0.7499055579526726,0.7567350748504396,0.006829516897767007
120.0,0.75,16.0,1.2,170.0,-10.0,Ro120_q0.75_L16W_r1.20_th170_km-10,0.15,4.170060777705162e-13,4.589791343881868e-14,-4.589791343881868e-14,1.802773045583234e-10,-0.00025459618198346074,7.622777450755064e-06,96.88072563724945,24.22018140931236,-11.098063117914805,-11.098063117914807,168.85912224940407,168.85912224940407,41.9177418865613,11.098063117914807,30.8196787686465,0.09701056650219222,4.975037257988692,5.9553879862677075,nan,nan,nan,nan,1.0003640285259277,-0.8108337740774658,0.8290669354244642,0.018233161346998372
120.0,0.75,16.0,1.2,170.0,-10.0,Ro120_q0.75_L16W_r1.20_th170_km-10,0.2,4.1949222819392876e-13,5.348768986321998e-14,-5.348768986321998e-14,1.8377803902774937e-10,-0.0002910450571036056,6.679791388049238e-06,92.87895348247633,23.21973837061908,-11.552968057958394,-11.552968057958395,168.38232305138595,168.38232305138595,43.68721604515144,11.552968057958394,32.13424798719304,0.09712985797632397,4.968190676821134,5.9485414051001495,nan,nan,nan,nan,1.001594151222186,-0.8765070006533051,0.9074306244383479,0.030923623785042764
120.0,0.75,16.0,1.2,170.0,-5.0,Ro120_q0.75_L16W_r1.20_th170_km-5,0.0,4.125787495376871e-13,2.6321629693539076e-14,-2.6321629693539076e-14,1.7568803393397572e-10,-0.0001498202757703513,5.861589264349409e-06,108.00000000000001,27.000000000000004,-4.999999999999999,-5.0,170.0,170.0,32.67207494699293,5.0,27.67207494699293,0.08442632644464738,5.014084907386378,5.994435635665393,nan,nan,nan,nan,1.0,-0.6509658712001567,0.6074175414903493,-0.043548329709807376
120.0,0.75,16.0,1.2,170.0,-5.0,Ro120_q0.75_L16W_r1.20_th170_km-5,0.01,4.1285023419268386e-13,2.7976405743362095e-14,-2.7976405743362095e-14,1.75935002494944e-10,-0.000159015575903755,5.764340728951549e-06,107.2945711580973,26.82364278952432,-5.031186719679425,-5.031186719679426,169.9345896323759,169.9345896323759,32.8838014998692,5.031186719679426,27.852614780189775,0.08438993864774004,5.013119393346669,5.993470121625684,nan,nan,nan,nan,0.9995689994052839,-0.6596688793298711,0.6169985086060024,-0.0426703707238687
120.0,0.75,16.0,1.2,170.0,-5.0,Ro120_q0.75_L16W_r1.20_th170_km-5,0.02,4.131382682833297e-13,2.962979396092199e-14,-2.962979396092199e-14,1.7621321834942763e-10,-0.00016814739687783607,5.643841670094039e-06,106.58447354094312,26.646118385235777,-5.06296309819951,-5.062963098199511,169.86787867918773,169.86787867918773,33.09969812325743,5.062963098199511,28.036735025057926,0.08435430712696308,5.0121387691517745,5.99248949743079,nan,nan,nan,nan,0.9991469566340598,-0.6685711580721545,0.626816348474847,-0.041754809597307485
120.0,0.75,16.0,1.2,170.0,-5.0,Ro120_q0.75_L16W_r1.20_th170_km-5,0.05,4.1410126033004766e-13,3.456196904107372e-14,-3.456196904107372e-14,1.7723451536613278e-10,-0.0001950069881686153,5.158977259484465e-06,104.42521247285065,26.10630311821266,-5.162022188353688,-5.1620221883536885,169.65949496969102,169.65949496969102,33.77382856560511,5.162022188353688,28.611806377251423,0.08425232104156428,5.009101752768205,5.989452481047221,nan,nan,nan,nan,0.9979389674949651,-0.6970699094835524,0.6584066473469932,-0.03866326213655924
120.0,0.75,16.0,1.2,170.0,-5.0,Ro120_q0.75_L16W_r1.20_th170_km-5,0.1,4.1603219532099026e-13,4.263940578191608e-14,-4.263940578191608e-14,1.7956469398437387e-10,-0.0002374598526903438,4.02569337949968e-06,100.72363178519727,25.180907946299318,-5.34084527755641,-5.340845277556411,169.28165642656955,169.28165642656955,34.995120680213084,5.34084527755641,29.654275402656673,0.08410125072504601,5.00369292346196,5.984043651740976,nan,nan,nan,nan,0.9961495929849026,-0.7499055579526726,0.7174594504861602,-0.03244610746651233
120.0,0.75,16.0,1.2,170.0,-5.0,Ro120_q0.75_L16W_r1.20_th170_km-5,0.15,4.183606705492811e-13,5.0445357695584993e-14,-5.0445357695584993e-14,1.8269675575390755e-10,-0.00027611523525647533,2.619539260111808e-06,96.88072563724945,24.22018140931236,-5.539578514983604,-5.539578514983605,168.85912224940407,168.85912224940407,36.3592572836301,5.539578514983604,30.8196787686465,0.08397939805913641,4.9977866908280735,5.978137419107089,nan,nan,nan,nan,0.9947062912206184,-0.8108337740774658,0.7862941942066186,-0.024539579870847206
120.0,0.75,16.0,1.2,170.0,-5.0,Ro120_q0.75_L16W_r1.20_th170_km-5,0.2,4.210703967592885e-13,5.787161570950121e-14,-5.787161570950121e-14,1.8666013718815515e-10,-0.00031003735763445887,1.073475022616467e-06,92.87895348247633,23.21973837061908,-5.762197375400276,-5.762197375400277,168.38232305138595,168.38232305138595,37.89644536259332,5.762197375400277,32.13424798719304,0.08389512280717085,4.991292267920263,5.971642996199279,nan,nan,nan,nan,0.9937080806444325,-0.8765070006533051,0.8608855084993365,-0.015621492153968575
120.0,0.75,16.0,1.2,170.0,0.0,Ro120_q0.75_L16W_r1.20_th170_km+0,0.0,4.1376273721868964e-13,3.117951986776476e-14,-3.117951986776476e-14,1.7735637605043005e-10,-0.00017580151648395815,3.496711814988975e-06,108.00000000000001,27.000000000000004,1.4386423283446874e-17,1.4386423283446874e-17,170.0,170.0,27.67207494699293,-1.4386423283446874e-17,27.67207494699293,0.0725043199063127,5.03809361372169,6.018444342000706,nan,nan,nan,nan,1.0,-0.6509658712001567,0.5700726729978669,-0.0808931982022898
120.0,0.75,16.0,1.2,170.0,0.0,Ro120_q0.75_L16W_r1.20_th170_km+0,0.01,4.140828002814915e-13,3.283381678997987e-14,-3.283381678997987e-14,1.7769280762936653e-10,-0.00018477853565387396,3.247082511017027e-06,107.2945711580973,26.82364278952432,0.0009303021171016987,0.0009303021171016987,169.9345896323759,169.9345896323759,27.851684478072674,-0.0009303021171016987,27.852614780189775,0.07244580997185342,5.037187433035056,6.0175381613140715,nan,nan,nan,nan,0.9991930145054131,-0.6596688793298711,0.579099820999545,-0.08056905833032602
120.0,0.75,16.0,1.2,170.0,0.0,Ro120_q0.75_L16W_r1.20_th170_km+0,0.02,4.1441939477994737e-13,3.448405270674073e-14,-3.448405270674073e-14,1.7806085938197961e-10,-0.00019366441803341447,2.9796955104619028e-06,106.58447354094312,26.646118385235777,0.0018977473711747155,0.0018977473711747155,169.86787867918773,169.86787867918773,28.03483727768675,-0.0018977473711747155,28.036735025057926,0.07238758189069765,5.036267015622052,6.016617743901067,nan,nan,nan,nan,0.9983899164109683,-0.6685711580721545,0.5883508701344908,-0.08022028793766367
120.0,0.75,16.0,1.2,170.0,0.0,Ro120_q0.75_L16W_r1.20_th170_km+0,0.05,4.155276968341477e-13,3.939081775671827e-14,-3.939081775671827e-14,1.7935367917553322e-10,-0.00021962648292353414,2.085738999147426e-06,104.42521247285065,26.10630311821266,0.0050423376965069615,0.0050423376965069615,169.65949496969102,169.65949496969102,28.606764039554914,-0.0050423376965069615,28.611806377251423,0.07221479618669525,5.033416105647741,6.0137668339267565,nan,nan,nan,nan,0.996006807318632,-0.6970699094835524,0.6181242088968304,-0.07894570058672201
120.0,0.75,16.0,1.2,170.0,0.0,Ro120_q0.75_L16W_r1.20_th170_km+0,0.1,4.1769792698685617e-13,4.7370377604374555e-14,-4.7370377604374555e-14,1.8214479393101044e-10,-0.0002600698959439744,3.650677741576233e-07,100.72363178519727,25.180907946299318,0.011227628678574027,0.011227628678574027,169.28165642656955,169.28165642656955,29.643047773978097,-0.011227628678574027,29.654275402656673,0.07193458854855937,5.028337373879031,6.008688102158047,nan,nan,nan,nan,0.9921421046568051,-0.7499055579526726,0.6738018769065661,-0.07610368104610643
120.0,0.75,16.0,1.2,170.0,0.0,Ro120_q0.75_L16W_r1.20_th170_km+0,0.15,4.202590107980541e-13,5.5006798768190616e-14,-5.5006798768190616e-14,1.8575108690980494e-10,-0.0002961317733494622,1.5245306901643281e-06,96.88072563724945,24.22018140931236,0.018906087947599768,0.018906087947599768,168.85912224940407,168.85912224940407,30.8007726806989,-0.018906087947599768,30.8196787686465,0.0716673009676608,5.022789567844931,6.003140296123946,nan,nan,nan,nan,0.9884555990631528,-0.8108337740774658,0.7387368015699849,-0.07209697250748093
120.0,0.75,16.0,1.2,170.0,0.0,Ro120_q0.75_L16W_r1.20_th170_km+0,0.2,4.231911117179506e-13,6.219375793686897e-14,-6.219375793686897e-14,1.9020535478314532e-10,-0.0003269821609795191,3.4643460493384922e-06,92.87895348247633,23.21973837061908,0.028573307157839935,0.028573307157839935,168.38232305138595,168.38232305138595,32.1056746800352,-0.028573307157839935,32.13424798719304,0.07141782702874652,5.0166867465696345,5.99703747484865,nan,nan,nan,nan,0.9850147842367172,-0.8765070006533051,0.8091210260779462,-0.06738597457535889
120.0,0.75,16.0,1.2,170.0,5.0,Ro120_q0.75_L16W_r1.20_th170_km+5,0.0,4.154877532520345e-13,3.6217941963293356e-14,-3.6217941963293356e-14,1.7963130722227782e-10,-0.00020162377329068182,1.5920130717457094e-06,108.00000000000001,27.000000000000004,4.999999999999999,5.0,170.0,170.0,22.67207494699293,-5.0,27.67207494699293,0.06117108207234204,5.0648998531628,6.045250581441815,nan,nan,nan,nan,1.0,-0.6509658712001567,0.5278896912884647,-0.12307617991169195
120.0,0.75,16.0,1.2,170.0,5.0,Ro120_q0.75_L16W_r1.20_th170_km+5,0.01,4.158581327540879e-13,3.785819614912942e-14,-3.785819614912942e-14,1.8006191580664032e-10,-0.00021025099049697707,1.2353753327102716e-06,107.2945711580973,26.82364278952432,5.033047323913628,5.033047323913629,169.9345896323759,169.9345896323759,22.819567456276147,-5.033047323913628,27.852614780189775,0.06109574872536486,5.064060694013764,6.04441142229278,nan,nan,nan,nan,0.9987684810465166,-0.6596688793298711,0.5362894800189224,-0.12337939931094866
120.0,0.75,16.0,1.2,170.0,5.0,Ro120_q0.75_L16W_r1.20_th170_km+5,0.02,4.162448887136531e-13,3.949136414765153e-14,-3.949136414765153e-14,1.8052462992499148e-10,-0.00021875887054337298,8.66185542773985e-07,106.58447354094312,26.646118385235777,5.066758592941859,5.066758592941861,169.86787867918773,169.86787867918773,22.969976432116063,-5.06675859294186,28.036735025057926,0.06102032312709484,5.0632082875474484,6.043559015826464,nan,nan,nan,nan,0.9975354540063734,-0.6685711580721545,0.5448984657352298,-0.12367269233692468
120.0,0.75,16.0,1.2,170.0,5.0,Ro120_q0.75_L16W_r1.20_th170_km+5,0.05,4.1750245233871115e-13,4.4329798568363734e-14,-4.4329798568363734e-14,1.8210404966868296e-10,-0.00024343115185530812,3.0237508929334817e-07,104.42521247285065,26.10630311821266,5.1721068637467,5.172106863746701,169.65949496969102,169.65949496969102,23.43969951350472,-5.1721068637467,28.611806377251423,0.060793570950431856,5.060567625146887,6.040918353425902,nan,nan,nan,nan,0.9938286015365279,-0.6970699094835524,0.5726134596867496,-0.12445644979680281
120.0,0.75,16.0,1.2,170.0,5.0,Ro120_q0.75_L16W_r1.20_th170_km+5,0.1,4.199156034764291e-13,5.213603964446248e-14,-5.213603964446248e-14,1.8538306802058328e-10,-0.00028123409651777776,2.3843394288208576e-06,100.72363178519727,25.180907946299318,5.3633005349135585,5.363300534913559,169.28165642656955,169.28165642656955,24.290974867743113,-5.3633005349135585,29.654275402656673,0.06041463202393584,5.05586187313105,6.036212601410066,nan,nan,nan,nan,0.9876338619037079,-0.7499055579526726,0.624467406830945,-0.12543815112172751
